"","sector","country","value"
"739","C39","FIN",0.0182960472376452
"740","C40","FIN",0.0123761715859348
"741","C41","FIN",0.0127803993797538
"742","C42","FIN",0.129408009009408
"743","C43","FIN",0.00262950629817803
"744","C44","FIN",0.00672426367316706
"745","C45","FIN",0.0135031495564091
"746","C46","FIN",0.0108826360691798
"747","C47","FIN",0.087743835825736
"748","C48","FIN",0.068802784773513
"749","C49","FIN",0.13960613176035
"750","C50","FIN",0.0507764621601329
"751","C01","FRA",0.00835179860851784
"752","C02","FRA",0.000534815308872888
"753","C03","FRA",0.000403885404176679
"754","C04","FRA",0.000101812811880174
"755","C05","FRA",0.0454334690151372
"756","C06","FRA",0.00731629423805949
"757","C07","FRA",0.000467830325449808
"758","C08","FRA",0.0015969999158222
"759","C09","FRA",8.88197497228377e-05
"760","C10","FRA",0.0124948288752754
"761","C11","FRA",0.00330049093671908
"762","C12","FRA",0.00780791084509731
"763","C13","FRA",0.00153379463652966
"764","C14","FRA",0.00105532448654122
"765","C15","FRA",0.000341496754848262
"766","C16","FRA",0.00385744287089038
"767","C17","FRA",0.00733020731731183
"768","C18","FRA",0.00343014033363501
"769","C19","FRA",0.0173224272907506
"770","C20","FRA",0.0202640013126605
"771","C21","FRA",0.00488169932731011
"772","C22","FRA",0.00713709030735119
"773","C23","FRA",0.0158404607745124
"774","C24","FRA",0.00185535721717665
"775","C25","FRA",0.0028275814625376
"776","C26","FRA",0.104999481230012
"777","C27","FRA",0.018173129622361
"778","C28","FRA",0.0268279709218363
"779","C29","FRA",0.0630439707607024
"780","C30","FRA",0.0133502117471266
"781","C31","FRA",0.000208878397035916
"782","C32","FRA",0.0045464178077156
"783","C33","FRA",0.00356685269463158
"784","C34","FRA",0.000813195926101915
"785","C35","FRA",0.0345869583398862
"786","C36","FRA",0.00910061367201678
"787","C37","FRA",0.00529262571391683
"788","C38","FRA",0.0111910499865005
"789","C39","FRA",0.0225804999203465
"790","C40","FRA",0.00720775959414519
"791","C41","FRA",0.0195718811311043
"792","C42","FRA",0.118053388052686
"793","C43","FRA",0.00891010530506728
"794","C44","FRA",0.0121351443983852
"795","C45","FRA",0.0278626645619813
"796","C46","FRA",0.00520495369371345
"797","C47","FRA",0.100065672993801
"798","C48","FRA",0.0556229659414091
"799","C49","FRA",0.113035637933598
"800","C50","FRA",0.0384719895271246
"801","C01","GBR",0.00862756492063112
"802","C02","GBR",0.000210462794602362
"803","C03","GBR",0.000207915865747354
"804","C04","GBR",0.000831229392761464
"805","C05","GBR",0.0278125001917077
"806","C06","GBR",0.0135244214779808
"807","C07","GBR",0.000561185902641674
"808","C08","GBR",0.00105032614740129
"809","C09","GBR",0.000844721519529093
"810","C10","GBR",0.0104528923151744
"811","C11","GBR",0.00423357612820393
"812","C12","GBR",0.00539520318016474
"813","C13","GBR",0.00188707829110111
"814","C14","GBR",0.000760542516286436
"815","C15","GBR",0.000528426262053516
"816","C16","GBR",0.00447404650345184
"817","C17","GBR",0.00903929788641351
"818","C18","GBR",0.00397573552281984
"819","C19","GBR",0.00917912257671948
"820","C20","GBR",0.0224354669388184
"821","C21","GBR",0.0140670709719971
"822","C22","GBR",0.00800030332636224
"823","C23","GBR",0.0184906909063635
"824","C24","GBR",0.00299509928192987
"825","C25","GBR",0.00639569211746997
"826","C26","GBR",0.0774888257958054
"827","C27","GBR",0.012339397843987
"828","C28","GBR",0.0234909283533451
"829","C29","GBR",0.0841268071052275
"830","C30","GBR",0.0147870872224622
"831","C31","GBR",0.00413265054088973
"832","C32","GBR",0.00804797767806654
"833","C33","GBR",0.0016464633281226
"834","C34","GBR",0.000809496529717449
"835","C35","GBR",0.0450105349759547
"836","C36","GBR",0.0044066989265675
"837","C37","GBR",0.0104947759609397
"838","C38","GBR",0.0124523759635868
"839","C39","GBR",0.0127757257202461
"840","C40","GBR",0.0183554497004012
"841","C41","GBR",0.0341767747718279
"842","C42","GBR",0.133782737479867
"843","C43","GBR",0.00274626829686218
"844","C44","GBR",0.00795626028395444
"845","C45","GBR",0.00651567485377708
"846","C46","GBR",0.00676354509254425
"847","C47","GBR",0.0799106569141554
"848","C48","GBR",0.0626109765027285
"849","C49","GBR",0.11191809847495
"850","C50","GBR",0.0472732387456754
"851","C01","GRC",0.0289959956247187
"852","C02","GRC",0.00042649991068391
"853","C03","GRC",0.00469962253924211
"854","C04","GRC",0.000475660044737072
"855","C05","GRC",0.0952135611836213
"856","C06","GRC",0.0253310451764435
"857","C07","GRC",0.000425777195083719
"858","C08","GRC",0.00460106734070656
"859","C09","GRC",0.000553173805553001
"860","C10","GRC",0.0173768055100871
"861","C11","GRC",0.0119664636319154
"862","C12","GRC",0.0167270611703224
"863","C13","GRC",0.00198756990097898
"864","C14","GRC",0.00247282269582585
"865","C15","GRC",0.00133711622965859
"866","C16","GRC",0.00490828965731488
"867","C17","GRC",0.0103573309968435
"868","C18","GRC",0.00476949336976076
"869","C19","GRC",0.011649061409603
"870","C20","GRC",0.0125913897637497
"871","C21","GRC",0.0181749627837176
"872","C22","GRC",0.00979001319651473
"873","C23","GRC",0.0153715238737992
"874","C24","GRC",0.00364012112907536
"875","C25","GRC",0.00806984948179591
"876","C26","GRC",0.0483704193957556
"877","C27","GRC",0.0206562459391938
"878","C28","GRC",0.0153946021602067
"879","C29","GRC",0.0113768366130957
"880","C30","GRC",0.0205325314210561
"881","C31","GRC",0.00224910603861613
"882","C32","GRC",0.00963611655656527
"883","C33","GRC",0.00368309645308806
"884","C34","GRC",0.000390064603764341
"885","C35","GRC",0.102790514135273
"886","C36","GRC",0.00729583179128354
"887","C37","GRC",0.00289850272672254
"888","C38","GRC",0.0220859249392352
"889","C39","GRC",0.00415890760522407
"890","C40","GRC",0.0117499391155558
"891","C41","GRC",0.00981520033120731
"892","C42","GRC",0.101433850242473
"893","C43","GRC",0.00306472211574849
"894","C44","GRC",0.0012213658311118
"895","C45","GRC",0.00435574091860268
"896","C46","GRC",0.0122924648907191
"897","C47","GRC",0.112110733763929
"898","C48","GRC",0.0571441634902755
"899","C49","GRC",0.0532244030659512
"900","C50","GRC",0.0501564382335888
"901","C01","HRV",0.0335542107354836
"902","C02","HRV",0.00217283687541954
"903","C03","HRV",0.00308099770750278
"904","C04","HRV",0.0132857588421703
"905","C05","HRV",0.0929645081549478
"906","C06","HRV",0.0223505884961662
"907","C07","HRV",0.00303298573729194
"908","C08","HRV",0.00449120221988685
"909","C09","HRV",0.00513434026834973
"910","C10","HRV",0.00440994080803613
"911","C11","HRV",0.00559253055860317
"912","C12","HRV",0.0103827753988287
"913","C13","HRV",0.00582705354080027
"914","C14","HRV",0.00474264893938602
"915","C15","HRV",0.00372722247097439
"916","C16","HRV",0.00640437733190377
"917","C17","HRV",0.0166692637641795
"918","C18","HRV",0.012243390774248
"919","C19","HRV",0.0232741186139143
"920","C20","HRV",0.0132301675084773
"921","C21","HRV",0.0108606671783455
"922","C22","HRV",0.0079949495543674
"923","C23","HRV",0.0258698441657169
"924","C24","HRV",0.00425991489215174
"925","C25","HRV",0.00350907029272558
"926","C26","HRV",0.108380722936624
"927","C27","HRV",0.00898362307608744
"928","C28","HRV",0.0116029528846119
"929","C29","HRV",0.0147139386103917
"930","C30","HRV",0.0191078164921876
"931","C31","HRV",0.000187084367226988
"932","C32","HRV",0.00111850495282707
"933","C33","HRV",0.00707601717569021
"934","C34","HRV",0.00101257381643667
"935","C35","HRV",0.0795716091510779
"936","C36","HRV",0.00268133782988045
"937","C37","HRV",0.0044865410618442
"938","C38","HRV",0.0150799986518448
"939","C39","HRV",0.0061309303661701
"940","C40","HRV",0.0334472705259877
"941","C41","HRV",0.0102870255067712
"942","C42","HRV",0.0666521527394105
"943","C43","HRV",0.0077068543831496
"944","C44","HRV",0.0038535497462569
"945","C45","HRV",0.00279410639910499
"946","C46","HRV",0.0135185453328068
"947","C47","HRV",0.0988959021835281
"948","C48","HRV",0.041674880278062
"949","C49","HRV",0.0589508577104744
"950","C50","HRV",0.043019838991678
"951","C01","HUN",0.0210790457706411
"952","C02","HUN",0.00137089448040009
"953","C03","HUN",0.0002112328635403
"954","C04","HUN",0.00918139865444661
"955","C05","HUN",0.0522177481591196
"956","C06","HUN",0.00867510596402207
"957","C07","HUN",0.000646252639383856
"958","C08","HUN",0.00228091286126561
"959","C09","HUN",0.000755688935067447
"960","C10","HUN",0.0198791189575472
"961","C11","HUN",0.00518769110527965
"962","C12","HUN",0.0131919211735541
"963","C13","HUN",0.00239619199402285
"964","C14","HUN",0.00109303669412063
"965","C15","HUN",0.000896862119310438
"966","C16","HUN",0.00586448906148721
"967","C17","HUN",0.0188887560262359
"968","C18","HUN",0.0100474859634617
"969","C19","HUN",0.0375018691921699
"970","C20","HUN",0.0259511684364624
"971","C21","HUN",0.00644421552252835
"972","C22","HUN",0.00842510274067684
"973","C23","HUN",0.0175682883598611
"974","C24","HUN",0.00452012604302131
"975","C25","HUN",0.00595274050345775
"976","C26","HUN",0.0932687766789421
"977","C27","HUN",0.0127427350434533
"978","C28","HUN",0.0348677735941519
"979","C29","HUN",0.06725508779896
"980","C30","HUN",0.0209767033742665
"981","C31","HUN",0.000294529147908618
"982","C32","HUN",0.00185878697534247
"983","C33","HUN",0.00525013638297445
"984","C34","HUN",0.00152802530385486
"985","C35","HUN",0.038535307929648
"986","C36","HUN",0.00542106990930039
"987","C37","HUN",0.00501614437416349
"988","C38","HUN",0.0189385940586577
"989","C39","HUN",0.00752215907208638
"990","C40","HUN",0.0184947003714833
"991","C41","HUN",0.00817454885565283
"992","C42","HUN",0.0734064640290605
"993","C43","HUN",0.00270638098197658
"994","C44","HUN",0.0052404137521633
"995","C45","HUN",0.00942956439217242
"996","C46","HUN",0.010303273294865
"997","C47","HUN",0.110126029053496
"998","C48","HUN",0.0554838234795737
"999","C49","HUN",0.0662980705552314
"1000","C50","HUN",0.0466335573695424
"1001","C01","IDN",0.0461850068931389
"1002","C02","IDN",0.000203715165507477
"1003","C03","IDN",0.0157762479951371
"1004","C04","IDN",0.00127086045820648
"1005","C05","IDN",0.112553909322111
"1006","C06","IDN",0.0143727394886559
"1007","C07","IDN",0.000509979893290899
"1008","C08","IDN",0.00064410069632476
"1009","C09","IDN",2.8309254718131e-05
"1010","C10","IDN",0.0201682402990494
"1011","C11","IDN",0.00232110628102784
"1012","C12","IDN",0.00756029510184717
"1013","C13","IDN",0.0041340558691337
"1014","C14","IDN",0.00209729506371872
"1015","C15","IDN",0.000406060664824965
"1016","C16","IDN",0.00107071318953818
"1017","C17","IDN",0.0207871270745487
"1018","C18","IDN",0.00628897880922834
"1019","C19","IDN",0.0143433692325033
"1020","C20","IDN",0.023663958420144
"1021","C21","IDN",0.00257323841652194
"1022","C22","IDN",0.00337944568381682
"1023","C23","IDN",0.0148154723639849
"1024","C24","IDN",0.00074194245812392
"1025","C25","IDN",7.38923658977869e-06
"1026","C26","IDN",0.268517178231897
"1027","C27","IDN",0.0217416187165775
"1028","C28","IDN",0.0360722352348961
"1029","C29","IDN",0.0210067572617951
"1030","C30","IDN",0.0233492135898962
"1031","C31","IDN",0.00668182903639051
"1032","C32","IDN",0.0223638486371621
"1033","C33","IDN",0.0038389422430622
"1034","C34","IDN",0.000723894621164343
"1035","C35","IDN",0.0521949617435913
"1036","C36","IDN",0.00105846071731714
"1037","C37","IDN",0.00188427944849245
"1038","C38","IDN",0.0217117488759958
"1039","C39","IDN",0.000469038285582193
"1040","C40","IDN",0.0162536108582966
"1041","C41","IDN",0.00329687131955309
"1042","C42","IDN",0.0305263637003128
"1043","C43","IDN",0.00376054771451884
"1044","C44","IDN",2.35623706971449e-05
"1045","C45","IDN",8.37475635198884e-06
"1046","C46","IDN",0.0015811985031933
"1047","C47","IDN",0.0581512753748292
"1048","C48","IDN",0.049087897236787
"1049","C49","IDN",0.0209540246247286
"1050","C50","IDN",0.0188387095652281
"1051","C01","IND",0.102695109524654
"1052","C02","IND",0.00712153229416712
"1053","C03","IND",0.0060104964946687
"1054","C04","IND",0.000385563083076688
"1055","C05","IND",0.0632188803416258
"1056","C06","IND",0.0361709330963378
"1057","C07","IND",0.00380477423697536
"1058","C08","IND",0.00205724647671198
"1059","C09","IND",0.00375035216765098
"1060","C10","IND",0.0172632130802704
"1061","C11","IND",0.00568984095307637
"1062","C12","IND",0.0070443087638169
"1063","C13","IND",0.00804426373237858
"1064","C14","IND",0.0027834364109766
"1065","C15","IND",0.0124009062570102
"1066","C16","IND",0.00856973085877966
"1067","C17","IND",0.0121635991848262
"1068","C18","IND",0.01127960092026
"1069","C19","IND",0.0185391520823826
"1070","C20","IND",0.0300895708270072
"1071","C21","IND",0.00566456539890272
"1072","C22","IND",0.0244636431351205
"1073","C23","IND",0.00614252070334725
"1074","C24","IND",0.00244417837808004
"1075","C25","IND",1.14992398049161e-05
"1076","C26","IND",0.1484279685749
"1077","C27","IND",0.00421263468448869
"1078","C28","IND",0.0328788335623263
"1079","C29","IND",0.0528811019145395
"1080","C30","IND",0.0693315046021324
"1081","C31","IND",0.000655687682060552
"1082","C32","IND",0.00153865266432396
"1083","C33","IND",0.00263856304274679
"1084","C34","IND",2.17995506609878e-06
"1085","C35","IND",0.0251796978402743
"1086","C36","IND",5.97251744545488e-06
"1087","C37","IND",1.85072630796766e-06
"1088","C38","IND",0.00520757831678748
"1089","C39","IND",0.0110927374787399
"1090","C40","IND",0.0165970025417484
"1091","C41","IND",0.00473158780501557
"1092","C42","IND",0.0670730673327567
"1093","C43","IND",0.00188219510932762
"1094","C44","IND",0.00290822321026597
"1095","C45","IND",2.72874357807913e-06
"1096","C46","IND",0.000626178166393952
"1097","C47","IND",0.0687144746256173
"1098","C48","IND",0.0441537959385876
"1099","C49","IND",0.0226024184111391
"1100","C50","IND",0.0188444469115154
"1101","C01","IRL",0.0124717059966741
"1102","C02","IRL",0.0015752486404955
"1103","C03","IRL",0.000526353416605095
"1104","C04","IRL",0.00356658274479815
"1105","C05","IRL",0.0132330091346987
"1106","C06","IRL",0.00874959237743086
"1107","C07","IRL",0.000480373953634539
"1108","C08","IRL",0.0016689929480127
"1109","C09","IRL",0.00202556017829241
"1110","C10","IRL",0.000568105593036666
"1111","C11","IRL",0.0045830002142841
"1112","C12","IRL",0.00732431356136945
"1113","C13","IRL",0.0029845064439274
"1114","C14","IRL",0.000949705987058448
"1115","C15","IRL",0.000266466998365456
"1116","C16","IRL",0.0020210300936197
"1117","C17","IRL",0.0179691404491699
"1118","C18","IRL",0.00215370541016561
"1119","C19","IRL",0.0080078650251162
"1120","C20","IRL",0.0212540604854628
"1121","C21","IRL",0.00615627743846267
"1122","C22","IRL",0.0174570101807661
"1123","C23","IRL",0.0159491702372571
"1124","C24","IRL",0.00238211749386758
"1125","C25","IRL",0.00664660674707042
"1126","C26","IRL",0.104857951355969
"1127","C27","IRL",0.00434666614095107
"1128","C28","IRL",0.0455614903612556
"1129","C29","IRL",0.0740324933227506
"1130","C30","IRL",0.0221208589386047
"1131","C31","IRL",0.000979505684571211
"1132","C32","IRL",0.0173333021623428
"1133","C33","IRL",0.00232389563278721
"1134","C34","IRL",0.00189003080823191
"1135","C35","IRL",0.0606362913276794
"1136","C36","IRL",0.0221881822249604
"1137","C37","IRL",0.00104035300791624
"1138","C38","IRL",0.017123409528341
"1139","C39","IRL",0.0256542898684201
"1140","C40","IRL",0.00910566881281511
"1141","C41","IRL",0.017104348528574
"1142","C42","IRL",0.11177786347954
"1143","C43","IRL",0.00661874508297812
"1144","C44","IRL",0.00593785076272587
"1145","C45","IRL",0.00346464165819587
"1146","C46","IRL",0.0103139107499928
"1147","C47","IRL",0.0797584541133725
"1148","C48","IRL",0.0759551869957393
"1149","C49","IRL",0.087816745085623
"1150","C50","IRL",0.0310873626160139
"1151","C01","ITA",0.0114063522755108
"1152","C02","ITA",0.000629546785134554
"1153","C03","ITA",0.00107798620141524
"1154","C04","ITA",0.00450260959463229
"1155","C05","ITA",0.0431419950346301
"1156","C06","ITA",0.0180352464886866
"1157","C07","ITA",0.00177427567772836
"1158","C08","ITA",0.00208645366326097
"1159","C09","ITA",0.000453143983772858
"1160","C10","ITA",0.0115518151757887
"1161","C11","ITA",0.00485836940532991
"1162","C12","ITA",0.00532015863662256
"1163","C13","ITA",0.00381672868764854
"1164","C14","ITA",0.00279607501793498
"1165","C15","ITA",0.00147096004548551
"1166","C16","ITA",0.00678639762463185
"1167","C17","ITA",0.0102104764604964
"1168","C18","ITA",0.00530171612616808
"1169","C19","ITA",0.0218577289839974
"1170","C20","ITA",0.0165882883992314
"1171","C21","ITA",0.00509550520643036
"1172","C22","ITA",0.00781093125306537
"1173","C23","ITA",0.0128397995679127
"1174","C24","ITA",0.00333542023926389
"1175","C25","ITA",0.00620187782381756
"1176","C26","ITA",0.0897312966990927
"1177","C27","ITA",0.0162656953761017
"1178","C28","ITA",0.0520762969528477
"1179","C29","ITA",0.0651080169642177
"1180","C30","ITA",0.019827894605548
"1181","C31","ITA",0.00401760185324558
"1182","C32","ITA",0.0047228528227235
"1183","C33","ITA",0.0102792257617317
"1184","C34","ITA",0.000597987788537062
"1185","C35","ITA",0.0577927745003712
"1186","C36","ITA",0.00349775374276812
"1187","C37","ITA",0.00395391249903843
"1188","C38","ITA",0.0113691797848719
"1189","C39","ITA",0.0125539406747822
"1190","C40","ITA",0.0109384013448104
"1191","C41","ITA",0.0126643091267348
"1192","C42","ITA",0.116769356508291
"1193","C43","ITA",0.00473220425076858
"1194","C44","ITA",0.00337774461187502
"1195","C45","ITA",0.00626406929552369
"1196","C46","ITA",0.00850453245210789
"1197","C47","ITA",0.0863054000673178
"1198","C48","ITA",0.0472086004891707
"1199","C49","ITA",0.0903113718307014
"1200","C50","ITA",0.0521797216382121
"1201","C01","JPN",0.00749298257105296
"1202","C02","JPN",0.000688618766416779
"1203","C03","JPN",0.000407232883085221
"1204","C04","JPN",0.0002212565304376
"1205","C05","JPN",0.0537221234668228
"1206","C06","JPN",0.0109200427154891
"1207","C07","JPN",0.000178803259557118
"1208","C08","JPN",0.000806135030950787
"1209","C09","JPN",0.00015380136421322
"1210","C10","JPN",0.013159922113857
"1211","C11","JPN",0.00487292340196694
"1212","C12","JPN",0.00124344986493209
"1213","C13","JPN",0.00158622329518253
"1214","C14","JPN",0.000554759910466205
"1215","C15","JPN",0.00145866566544506
"1216","C16","JPN",0.00816281205445753
"1217","C17","JPN",0.0222834627318011
"1218","C18","JPN",0.0144404038545218
"1219","C19","JPN",0.0178378091596206
"1220","C20","JPN",0.0144105233814791
"1221","C21","JPN",0.00427602394331945
"1222","C22","JPN",0.0043293836269136
"1223","C23","JPN",0.0125526382852489
"1224","C24","JPN",0.00197199180492072
"1225","C25","JPN",0.000322038483671775
"1226","C26","JPN",0.11760550778905
"1227","C27","JPN",0.00616973491130844
"1228","C28","JPN",0.0414977069917666
"1229","C29","JPN",0.056070794567514
"1230","C30","JPN",0.0191590744118742
"1231","C31","JPN",0.00087982601646307
"1232","C32","JPN",0.00401976398392002
"1233","C33","JPN",0.00399417550595517
"1234","C34","JPN",0.000413708154118669
"1235","C35","JPN",0.0453027154132431
"1236","C36","JPN",0.00163627785202847
"1237","C37","JPN",0.00198760039596291
"1238","C38","JPN",0.0158608099169544
"1239","C39","JPN",0.0156630224758591
"1240","C40","JPN",0.00573764728941498
"1241","C41","JPN",0.0181394791933542
"1242","C42","JPN",0.135590063703343
"1243","C43","JPN",8.78085039042598e-06
"1244","C44","JPN",0.00725575785134282
"1245","C45","JPN",0.00324764245598287
"1246","C46","JPN",0.000873565634871233
"1247","C47","JPN",0.114181941375925
"1248","C48","JPN",0.039599227542168
"1249","C49","JPN",0.105654334162695
"1250","C50","JPN",0.0413968133886715
"1251","C01","KOR",0.0107934560356402
"1252","C02","KOR",0.000761939576397808
"1253","C03","KOR",0.00101208957277861
"1254","C04","KOR",0.000199982861097777
"1255","C05","KOR",0.0423020024878736
"1256","C06","KOR",0.0219141873652001
"1257","C07","KOR",0.000169774022274356
"1258","C08","KOR",0.000641390509359189
"1259","C09","KOR",0.000171962996209922
"1260","C10","KOR",0.00909933246451546
"1261","C11","KOR",0.00568067860377176
"1262","C12","KOR",0.00333380355653267
"1263","C13","KOR",0.000458908894772627
"1264","C14","KOR",0.000278433694930314
"1265","C15","KOR",0.00105481345546003
"1266","C16","KOR",0.00494557643451669
"1267","C17","KOR",0.0335777773904151
"1268","C18","KOR",0.00822548455904472
"1269","C19","KOR",0.035270812189296
"1270","C20","KOR",0.027649257780007
"1271","C21","KOR",0.0198288040632734
"1272","C22","KOR",0.00282927803881526
"1273","C23","KOR",0.0168140370543306
"1274","C24","KOR",0.00548491794324401
"1275","C25","KOR",0.00119598777707414
"1276","C26","KOR",0.145319432547279
"1277","C27","KOR",0.00321889800664015
"1278","C28","KOR",0.0220097623700326
"1279","C29","KOR",0.0265794978326928
"1280","C30","KOR",0.0183758271137229
"1281","C31","KOR",2.10334132017768e-05
"1282","C32","KOR",0.00122128179248101
"1283","C33","KOR",0.00345631873422225
"1284","C34","KOR",0.000355565076721771
"1285","C35","KOR",0.0318418358399127
"1286","C36","KOR",0.00742058822754147
"1287","C37","KOR",0.0179501181718224
"1288","C38","KOR",0.00483411978744579
"1289","C39","KOR",0.00881242691860955
"1290","C40","KOR",0.0194471771541985
"1291","C41","KOR",0.0176906086526523
"1292","C42","KOR",0.0756685380108614
"1293","C43","KOR",0.000964451947058628
"1294","C44","KOR",0.00266917541132017
"1295","C45","KOR",0.0337054014801956
"1296","C46","KOR",0.00395793374947635
"1297","C47","KOR",0.10517968889141
"1298","C48","KOR",0.0767906142527762
"1299","C49","KOR",0.0786918491016003
"1300","C50","KOR",0.0401231661892741
"1301","C01","LTU",0.0333597889727822
"1302","C02","LTU",0.00258405201765508
"1303","C03","LTU",0.000251336053438695
"1304","C04","LTU",0.000970651851644997
"1305","C05","LTU",0.118620018776853
"1306","C06","LTU",0.0275412057204161
"1307","C07","LTU",0.0036466239614315
"1308","C08","LTU",0.00222118993896875
"1309","C09","LTU",0.00133249446362159
"1310","C10","LTU",0.0383636443328885
"1311","C11","LTU",0.00955904346103375
"1312","C12","LTU",0.017100200107097
"1313","C13","LTU",0.00534053635636411
"1314","C14","LTU",0.00574237670145672
"1315","C15","LTU",0.000500380332510841
"1316","C16","LTU",0.00692716470985257
"1317","C17","LTU",0.0182917220612609
"1318","C18","LTU",0.0113941341247434
"1319","C19","LTU",0.0184273435016018
"1320","C20","LTU",0.0246617088761008
"1321","C21","LTU",0.00681627812160643
"1322","C22","LTU",0.0113959402820756
"1323","C23","LTU",0.0268278051817374
"1324","C24","LTU",0.00254411227597463
"1325","C25","LTU",0.00223383169165095
"1326","C26","LTU",0.105737184120337
"1327","C27","LTU",0.014028128533045
"1328","C28","LTU",0.0182232856583489
"1329","C29","LTU",0.0819650036909555
"1330","C30","LTU",0.0183788730614573
"1331","C31","LTU",0.000329997094255519
"1332","C32","LTU",0.00365801084264983
"1333","C33","LTU",0.00659248559842842
"1334","C34","LTU",0.000853557606047106
"1335","C35","LTU",0.0138688784747359
"1336","C36","LTU",0.00242300556144081
"1337","C37","LTU",0.00107451981716637
"1338","C38","LTU",0.013212237519105
"1339","C39","LTU",0.0103761809128642
"1340","C40","LTU",0.00798810876787093
"1341","C41","LTU",0.00625260218160416
"1342","C42","LTU",0.0559312701888636
"1343","C43","LTU",0.0051429203257007
"1344","C44","LTU",0.00576815759989369
"1345","C45","LTU",0.00204763435303512
"1346","C46","LTU",0.0151896101274779
"1347","C47","LTU",0.0842985416795364
"1348","C48","LTU",0.0532014087386899
"1349","C49","LTU",0.0474747904649647
"1350","C50","LTU",0.0293300232067613
"1351","C01","LUX",0.00748572842518231
"1352","C02","LUX",1.79967423932505e-05
"1353","C03","LUX",0.000495802621148662
"1354","C04","LUX",0.000107955445945771
"1355","C05","LUX",0.0467880930502684
"1356","C06","LUX",0.0202007680803125
"1357","C07","LUX",0.000330118373987656
"1358","C08","LUX",0.00126817951283349
"1359","C09","LUX",0.000464634146635089
"1360","C10","LUX",0.0222651671966694
"1361","C11","LUX",0.00730960665645099
"1362","C12","LUX",0.00728779832068438
"1363","C13","LUX",0.00507050850249642
"1364","C14","LUX",0.00264500266778978
"1365","C15","LUX",0.00108984589822662
"1366","C16","LUX",0.0104067723530566
"1367","C17","LUX",0.0128312761906421
"1368","C18","LUX",0.0055958753281137
"1369","C19","LUX",0.0197194628839321
"1370","C20","LUX",0.0390152343954061
"1371","C21","LUX",0.0369765977165172
"1372","C22","LUX",0.00948369663401522
"1373","C23","LUX",0.00949751439807651
"1374","C24","LUX",0.000775137131057525
"1375","C25","LUX",0.00167235412268771
"1376","C26","LUX",0.112025885220043
"1377","C27","LUX",0.00888275482803672
"1378","C28","LUX",0.0254151554791358
"1379","C29","LUX",0.019758433589089
"1380","C30","LUX",0.0167175294266027
"1381","C31","LUX",0.000924402079006851
"1382","C32","LUX",0.000749723778977068
"1383","C33","LUX",0.0235109381527114
"1384","C34","LUX",0.0124839512285063
"1385","C35","LUX",0.0346759745741
"1386","C36","LUX",0.0039353909279256
"1387","C37","LUX",0.00435783693907939
"1388","C38","LUX",0.00945260245570235
"1389","C39","LUX",0.00907623301396995
"1390","C40","LUX",0.0400688233022115
"1391","C41","LUX",0.0217438286953803
"1392","C42","LUX",0.0798486576581831
"1393","C43","LUX",0.0125841143492025
"1394","C44","LUX",0.00588534408016098
"1395","C45","LUX",0.00430515104926481
"1396","C46","LUX",0.00932490245893192
"1397","C47","LUX",0.0987685789394272
"1398","C48","LUX",0.051153861976629
"1399","C49","LUX",0.0969290803731927
"1400","C50","LUX",0.0286197186300382
"1401","C01","LVA",0.0240729511416668
"1402","C02","LVA",0.00473151682891991
"1403","C03","LVA",0.00144986883210408
"1404","C04","LVA",0.000750614511207885
"1405","C05","LVA",0.0877995006681753
"1406","C06","LVA",0.0188793105819777
"1407","C07","LVA",0.00611455684221515
"1408","C08","LVA",0.00179595216313777
"1409","C09","LVA",0.00232156715143539
"1410","C10","LVA",0.00882217726720785
"1411","C11","LVA",0.0082048370627336
"1412","C12","LVA",0.0148018842179525
"1413","C13","LVA",0.00303848261280486
"1414","C14","LVA",0.00344641632213878
"1415","C15","LVA",0.000928136346271419
"1416","C16","LVA",0.00431974556891284
"1417","C17","LVA",0.0112156343510154
"1418","C18","LVA",0.00891676080897481
"1419","C19","LVA",0.0171490789978984
"1420","C20","LVA",0.0128100606644132
"1421","C21","LVA",0.00747428788660188
"1422","C22","LVA",0.0166546378018637
"1423","C23","LVA",0.0323898211591194
"1424","C24","LVA",0.00180367613243202
"1425","C25","LVA",0.00329735340906743
"1426","C26","LVA",0.127923152641906
"1427","C27","LVA",0.0133776556645235
"1428","C28","LVA",0.0323234621219383
"1429","C29","LVA",0.0525402425037527
"1430","C30","LVA",0.0174410418077406
"1431","C31","LVA",0.000285896028582688
"1432","C32","LVA",0.00377441965998573
"1433","C33","LVA",0.00198848656750312
"1434","C34","LVA",0.00183031059146934
"1435","C35","LVA",0.0294074990309155
"1436","C36","LVA",0.00309387128853532
"1437","C37","LVA",0.00422751878400191
"1438","C38","LVA",0.0174261604527969
"1439","C39","LVA",0.00736456205903135
"1440","C40","LVA",0.00720026385806704
"1441","C41","LVA",0.00555673141378676
"1442","C42","LVA",0.109769972842033
"1443","C43","LVA",0.000931091831493749
"1444","C44","LVA",0.00282499413335209
"1445","C45","LVA",0.00615288069217219
"1446","C46","LVA",0.0113240180641023
"1447","C47","LVA",0.0934812403187686
"1448","C48","LVA",0.0574440323733391
"1449","C49","LVA",0.0438004404217577
"1450","C50","LVA",0.0453212255181904
"1451","C01","MEX",0.0106932349700462
"1452","C02","MEX",0.000164344152627394
"1453","C03","MEX",0.00124798414265688
"1454","C04","MEX",0.0110769177610796
