"","sector","country","value"
"227","C27","BRA",0.640421741109777
"228","C28","BRA",0.669410573957274
"229","C29","BRA",0.669410576893375
"230","C30","BRA",0.515079729445212
"231","C31","BRA",0.442219191839632
"232","C32","BRA",0.330010313290888
"233","C33","BRA",0.611021324809912
"234","C34","BRA",1
"235","C35","BRA",0.559041512335379
"236","C36","BRA",0.473002302887635
"237","C37","BRA",0.490790825328444
"238","C38","BRA",0.453903501587406
"239","C39","BRA",0.697496801845258
"240","C40","BRA",0.632376344539129
"241","C41","BRA",1
"242","C42","BRA",0.928757608484599
"243","C43","BRA",0.705009248922561
"244","C44","BRA",0.656778240089141
"245","C45","BRA",0.360750176410201
"246","C46","BRA",0.735310728212939
"247","C47","BRA",0.735599857927351
"248","C48","BRA",0.7857717201498
"249","C49","BRA",0.658950388201905
"250","C50","BRA",0.658748768498996
"251","C01","CAN",0.359217612348551
"252","C02","CAN",0.367208680823218
"253","C03","CAN",0.35583741838934
"254","C04","CAN",0.702896897402372
"255","C05","CAN",0.290595392203579
"256","C06","CAN",0.385512756992203
"257","C07","CAN",0.332770026373728
"258","C08","CAN",0.271084303399208
"259","C09","CAN",0.471214362624434
"260","C10","CAN",0.133354755146708
"261","C11","CAN",0.339204701147272
"262","C12","CAN",0.414672577771852
"263","C13","CAN",0.373378617859743
"264","C14","CAN",0.456418886035182
"265","C15","CAN",0.429357295025964
"266","C16","CAN",0.421574317794946
"267","C17","CAN",0.482201041063697
"268","C18","CAN",0.373285696760611
"269","C19","CAN",0.427707087894161
"270","C20","CAN",0.232394024905329
"271","C21","CAN",0.410453087798966
"272","C22","CAN",0.221602743855045
"273","C23","CAN",0.709928247391413
"274","C24","CAN",1
"275","C25","CAN",0.685063751361968
"276","C26","CAN",0.444517292721116
"277","C27","CAN",0.288100393829882
"278","C28","CAN",0.638486800291957
"279","C29","CAN",0.627995866651873
"280","C30","CAN",0.347666196260207
"281","C31","CAN",0.274802418751211
"282","C32","CAN",0.327907902649981
"283","C33","CAN",0.505990535111323
"284","C34","CAN",0.555696425216846
"285","C35","CAN",0.502637497914773
"286","C36","CAN",0.483031965511057
"287","C37","CAN",0.370390577188459
"288","C38","CAN",0.610943778856815
"289","C39","CAN",0.589517390845981
"290","C40","CAN",0.505622326759147
"291","C41","CAN",0.529455376195983
"292","C42","CAN",0.790989990045996
"293","C43","CAN",0.731727336414697
"294","C44","CAN",0.38679611207792
"295","C45","CAN",0.660391438610305
"296","C46","CAN",0.481085259141537
"297","C47","CAN",0.546144498211538
"298","C48","CAN",0.802297339574742
"299","C49","CAN",0.703981537374151
"300","C50","CAN",0.549899633215523
"301","C01","CHE",0.435594568633976
"302","C02","CHE",0.543054908012359
"303","C03","CHE",0.748909856251939
"304","C04","CHE",0.420654050809495
"305","C05","CHE",0.305140355818637
"306","C06","CHE",0.363109240544645
"307","C07","CHE",0.382818643160242
"308","C08","CHE",0.332363504970507
"309","C09","CHE",0.516199266763255
"310","C10","CHE",0.161539889314555
"311","C11","CHE",0.385014059867925
"312","C12","CHE",0.343342388946096
"313","C13","CHE",0.382054553933351
"314","C14","CHE",0.413905066491881
"315","C15","CHE",0.387795134496888
"316","C16","CHE",0.504083215499371
"317","C17","CHE",0.389331465766218
"318","C18","CHE",0.278691364517763
"319","C19","CHE",0.395187468478324
"320","C20","CHE",0.411046500174987
"321","C21","CHE",0.399017984784571
"322","C22","CHE",0.45441124495062
"323","C23","CHE",0.195169433504187
"324","C24","CHE",0.342264141780592
"325","C25","CHE",1
"326","C26","CHE",0.437970002817709
"327","C27","CHE",0.557845644120036
"328","C28","CHE",0.497929967600157
"329","C29","CHE",0.632915373112362
"330","C30","CHE",0.372338391527165
"331","C31","CHE",0.388117761254983
"332","C32","CHE",0.177870905277117
"333","C33","CHE",0.308106551936361
"334","C34","CHE",0.5761785037214
"335","C35","CHE",0.480704751817262
"336","C36","CHE",0.386774632855796
"337","C37","CHE",1
"338","C38","CHE",0.456800734350173
"339","C39","CHE",0.504643451954423
"340","C40","CHE",0.594160189956733
"341","C41","CHE",0.657315493722307
"342","C42","CHE",0.75556125666617
"343","C43","CHE",0.575548785792513
"344","C44","CHE",0.405649900542464
"345","C45","CHE",0.365343886645299
"346","C46","CHE",0.561424064933362
"347","C47","CHE",0.653852875674748
"348","C48","CHE",0.77323324686358
"349","C49","CHE",0.696179700116768
"350","C50","CHE",0.608067350162838
"351","C01","CHN",0.601456054183332
"352","C02","CHN",0.396310532003325
"353","C03","CHN",0.583684601655567
"354","C04","CHN",0.462696061246555
"355","C05","CHN",0.227431098825221
"356","C06","CHN",0.199199947965967
"357","C07","CHN",0.229358119981729
"358","C08","CHN",0.207877853991632
"359","C09","CHN",0.28607947604697
"360","C10","CHN",0.141460486013449
"361","C11","CHN",0.164573139251801
"362","C12","CHN",0.267904106291783
"363","C13","CHN",0.189345494064866
"364","C14","CHN",0.255068319569884
"365","C15","CHN",0.157694177277511
"366","C16","CHN",0.193019808245306
"367","C17","CHN",0.173167473067107
"368","C18","CHN",0.159164481717424
"369","C19","CHN",0.222262322470272
"370","C20","CHN",0.183403970570382
"371","C21","CHN",0.211504623999076
"372","C22","CHN",0.395759821415341
"373","C23","CHN",0.208114510263045
"374","C24","CHN",0.356003690404271
"375","C25","CHN",0.350090917226536
"376","C26","CHN",0.232013671370922
"377","C27","CHN",1
"378","C28","CHN",0.601281730834462
"379","C29","CHN",0.601281728922143
"380","C30","CHN",0.517890298780691
"381","C31","CHN",0.416029662329036
"382","C32","CHN",0.277921524507053
"383","C33","CHN",0.379550075430879
"384","C34","CHN",0.547794395265255
"385","C35","CHN",0.375182799965238
"386","C36","CHN",1
"387","C37","CHN",1
"388","C38","CHN",0.632193618228047
"389","C39","CHN",0.386807670349558
"390","C40","CHN",0.743457757829844
"391","C41","CHN",0.365634865314057
"392","C42","CHN",0.83384448211103
"393","C43","CHN",0.340815072386507
"394","C44","CHN",0.449506801972437
"395","C45","CHN",0.433925146950507
"396","C46","CHN",0.458694508703267
"397","C47","CHN",0.549296003915724
"398","C48","CHN",0.56000122388023
"399","C49","CHN",0.343273501979039
"400","C50","CHN",0.461078076318785
"401","C01","CYP",0.498011466380703
"402","C02","CYP",0.825777888914397
"403","C03","CYP",0.756521374122255
"404","C04","CYP",0.26749509407346
"405","C05","CYP",0.263411842057858
"406","C06","CYP",0.382726772430234
"407","C07","CYP",0.372676173479282
"408","C08","CYP",0.398856911524294
"409","C09","CYP",0.426828885535858
"410","C10","CYP",0.216760485214081
"411","C11","CYP",0.423232318045167
"412","C12","CYP",0.436279907158678
"413","C13","CYP",0.397080922687994
"414","C14","CYP",0.348663769260412
"415","C15","CYP",0.347149950923345
"416","C16","CYP",0.400456347068573
"417","C17","CYP",0.687562857682905
"418","C18","CYP",0.3746626298279
"419","C19","CYP",0.530855358983451
"420","C20","CYP",0.427833992779626
"421","C21","CYP",0.342230643628566
"422","C22","CYP",0.434864303236761
"423","C23","CYP",0.466177697311735
"424","C24","CYP",0.531330870704096
"425","C25","CYP",0.605083098712905
"426","C26","CYP",0.332826891788043
"427","C27","CYP",0.487521462431232
"428","C28","CYP",0.628836402589353
"429","C29","CYP",0.72721072211873
"430","C30","CYP",0.573174307536055
"431","C31","CYP",0.266471776394951
"432","C32","CYP",0.0579675441298343
"433","C33","CYP",0.249194948394731
"434","C34","CYP",0.791528159817008
"435","C35","CYP",0.575449184828218
"436","C36","CYP",0.290305652108077
"437","C37","CYP",0.706039214924204
"438","C38","CYP",0.631369008046333
"439","C39","CYP",0.596956338569869
"440","C40","CYP",0.79225052887341
"441","C41","CYP",0.172644698971964
"442","C42","CYP",0.804924680066114
"443","C43","CYP",0.859745262574337
"444","C44","CYP",0.52285762604651
"445","C45","CYP",0.793989512460938
"446","C46","CYP",0.613975730043441
"447","C47","CYP",0.793491756828362
"448","C48","CYP",0.875702968480879
"449","C49","CYP",0.670027565219321
"450","C50","CYP",0.70779190699227
"451","C01","CZE",0.393967005117328
"452","C02","CZE",0.527836789725123
"453","C03","CZE",0.384523155732275
"454","C04","CZE",0.428511832618261
"455","C05","CZE",0.253266533950068
"456","C06","CZE",0.358393792932589
"457","C07","CZE",0.285799015410178
"458","C08","CZE",0.264964795535766
"459","C09","CZE",0.348211977613725
"460","C10","CZE",0.121952681151961
"461","C11","CZE",0.276675964084954
"462","C12","CZE",0.418842393135972
"463","C13","CZE",0.3326641728772
"464","C14","CZE",0.384953628965038
"465","C15","CZE",0.245759314977132
"466","C16","CZE",0.356853636679264
"467","C17","CZE",0.233625623200214
"468","C18","CZE",0.339072122622951
"469","C19","CZE",0.357157987522103
"470","C20","CZE",0.221214711796846
"471","C21","CZE",0.374567384913801
"472","C22","CZE",0.381090323037718
"473","C23","CZE",0.393309133150403
"474","C24","CZE",0.453256678857339
"475","C25","CZE",0.338993190223125
"476","C26","CZE",0.309440917041943
"477","C27","CZE",0.466271427003329
"478","C28","CZE",0.44119747506918
"479","C29","CZE",0.515771951369887
"480","C30","CZE",0.422307766198597
"481","C31","CZE",0.337965933614866
"482","C32","CZE",0.194285159671568
"483","C33","CZE",0.392924294238349
"484","C34","CZE",0.533910438206174
"485","C35","CZE",0.493492177488153
"486","C36","CZE",0.496427550154273
"487","C37","CZE",0.478908103549311
"488","C38","CZE",0.524133474168137
"489","C39","CZE",0.582068681790679
"490","C40","CZE",0.660855968569042
"491","C41","CZE",0.341934986456144
"492","C42","CZE",0.525351318506049
"493","C43","CZE",0.52099442927316
"494","C44","CZE",0.334429306972416
"495","C45","CZE",0.644707371620354
"496","C46","CZE",0.370785011801251
"497","C47","CZE",0.707335465122998
"498","C48","CZE",0.792079197317448
"499","C49","CZE",0.632490840966738
"500","C50","CZE",0.515333418266586
"501","C01","DEU",0.363624839611475
"502","C02","DEU",0.462066310182315
"503","C03","DEU",0.538814926076914
"504","C04","DEU",0.464119255334112
"505","C05","DEU",0.242772695998892
"506","C06","DEU",0.353407732025318
"507","C07","DEU",0.281995823277989
"508","C08","DEU",0.299173952013723
"509","C09","DEU",0.416657245136214
"510","C10","DEU",0.12596165745776
"511","C11","DEU",0.329566173568651
"512","C12","DEU",0.521277056132168
"513","C13","DEU",0.378792439753196
"514","C14","DEU",0.380127210457877
"515","C15","DEU",0.236703273919372
"516","C16","DEU",0.433586156490858
"517","C17","DEU",0.486337609330038
"518","C18","DEU",0.435669985951023
"519","C19","DEU",0.406683011968204
"520","C20","DEU",0.32833490079278
"521","C21","DEU",0.336018862489255
"522","C22","DEU",0.4722236639823
"523","C23","DEU",0.401917676939653
"524","C24","DEU",0.621007507975058
"525","C25","DEU",0.47690426156234
"526","C26","DEU",0.448732269090782
"527","C27","DEU",0.682899215141729
"528","C28","DEU",0.59051555727646
"529","C29","DEU",0.534836792433986
"530","C30","DEU",0.518705158602643
"531","C31","DEU",0.305749547227492
"532","C32","DEU",0.258973934650509
"533","C33","DEU",0.405804273185684
"534","C34","DEU",0.493910341764235
"535","C35","DEU",0.488172690255398
"536","C36","DEU",0.468240746602732
"537","C37","DEU",0.562758106455482
"538","C38","DEU",0.417720153478059
"539","C39","DEU",0.613262943735581
"540","C40","DEU",0.500467054703449
"541","C41","DEU",0.412500598141158
"542","C42","DEU",0.77477680652508
"543","C43","DEU",0.589013924812064
"544","C44","DEU",0.581799788836861
"545","C45","DEU",0.662201286535942
"546","C46","DEU",0.614866902156559
"547","C47","DEU",0.701976556340075
"548","C48","DEU",0.79391613247321
"549","C49","DEU",0.72234699662999
"550","C50","DEU",0.715239512063534
"551","C01","DNK",0.33079932528029
"552","C02","DNK",0.355976131482749
"553","C03","DNK",0.413297210799328
"554","C04","DNK",0.875581449636214
"555","C05","DNK",0.218952954463119
"556","C06","DNK",0.272706037249679
"557","C07","DNK",0.370683360620773
"558","C08","DNK",0.321269274454153
"559","C09","DNK",0.388454189507999
"560","C10","DNK",0.0289953152806123
"561","C11","DNK",0.446614195045292
"562","C12","DNK",0.631067943192425
"563","C13","DNK",0.354015376701263
"564","C14","DNK",0.408109786054783
"565","C15","DNK",0.336670467181193
"566","C16","DNK",0.393359053634185
"567","C17","DNK",0.51705779884752
"568","C18","DNK",0.391681037508452
"569","C19","DNK",0.362341842960179
"570","C20","DNK",0.334769258336112
"571","C21","DNK",0.430121457369159
"572","C22","DNK",0.454291580781477
"573","C23","DNK",0.441310926573921
"574","C24","DNK",0.545170467006547
"575","C25","DNK",0.35174258868809
"576","C26","DNK",0.382178168489105
"577","C27","DNK",0.531741913056067
"578","C28","DNK",0.523200482610743
"579","C29","DNK",0.587046325927918
"580","C30","DNK",0.467586790616913
"581","C31","DNK",0.164978813336462
"582","C32","DNK",0.221247740854142
"583","C33","DNK",0.531114260514088
"584","C34","DNK",0.532638213765948
"585","C35","DNK",0.448144991064062
"586","C36","DNK",0.528252989161053
"587","C37","DNK",0.461594327567697
"588","C38","DNK",0.40918931708185
"589","C39","DNK",0.484970077181286
"590","C40","DNK",0.67917082200051
"591","C41","DNK",0.596566929329361
"592","C42","DNK",0.70445834055187
"593","C43","DNK",0.672750455546521
"594","C44","DNK",0.440422970150742
"595","C45","DNK",0.398147725042097
"596","C46","DNK",0.482410176868721
"597","C47","DNK",0.698164319096974
"598","C48","DNK",0.778952600497615
"599","C49","DNK",0.752283945561881
"600","C50","DNK",0.681510153764766
"601","C01","ESP",0.531922775095604
"602","C02","ESP",0.793607303700984
"603","C03","ESP",0.455248785123359
"604","C04","ESP",0.454267966622154
"605","C05","ESP",0.206917992963953
"606","C06","ESP",0.30999455568223
"607","C07","ESP",0.316015359912365
"608","C08","ESP",0.272319405081438
"609","C09","ESP",0.414606965138085
"610","C10","ESP",0.120521081530648
"611","C11","ESP",0.222628705307341
"612","C12","ESP",0.383238085550748
"613","C13","ESP",0.329348686388706
"614","C14","ESP",0.332171537896663
"615","C15","ESP",0.168695494118518
"616","C16","ESP",0.361715052236002
"617","C17","ESP",0.46697466642715
"618","C18","ESP",0.289931080953195
"619","C19","ESP",0.414136568777083
"620","C20","ESP",0.198551545702698
"621","C21","ESP",0.395749019682739
"622","C22","ESP",0.418576002132219
"623","C23","ESP",0.260026997022818
"624","C24","ESP",0.519021448232402
"625","C25","ESP",0.401280411551373
"626","C26","ESP",0.429467811437568
"627","C27","ESP",0.555599897037005
"628","C28","ESP",0.54220881940036
"629","C29","ESP",0.66393659010297
"630","C30","ESP",0.525511209089799
"631","C31","ESP",0.309860232935681
"632","C32","ESP",0.286940564203476
"633","C33","ESP",0.445669205739222
"634","C34","ESP",0.551090314854342
"635","C35","ESP",0.59947367220866
"636","C36","ESP",0.379340223426572
"637","C37","ESP",0.392830003941306
"638","C38","ESP",0.51937249909022
"639","C39","ESP",0.565088921314532
"640","C40","ESP",0.694180652011327
"641","C41","ESP",0.511318299383218
"642","C42","ESP",0.887800511400644
"643","C43","ESP",0.651630997596835
"644","C44","ESP",0.510238645258016
"645","C45","ESP",0.681320536469302
"646","C46","ESP",0.575582597682347
"647","C47","ESP",0.769180154621853
"648","C48","ESP",0.882655190500361
"649","C49","ESP",0.672454812537127
"650","C50","ESP",0.687909696708876
"651","C01","EST",0.42258021547991
"652","C02","EST",0.441645798042153
"653","C03","EST",0.52826268470971
"654","C04","EST",0.578558487781406
"655","C05","EST",0.254873481830074
"656","C06","EST",0.369230792713322
"657","C07","EST",0.260933357028206
"658","C08","EST",0.29578855702489
"659","C09","EST",0.355749434313309
"660","C10","EST",0.476995422097637
"661","C11","EST",0.218234522821591
"662","C12","EST",0.294417750355469
"663","C13","EST",0.311471321605487
"664","C14","EST",0.343781622259023
"665","C15","EST",0.254615624424776
"666","C16","EST",0.311380422661953
"667","C17","EST",0.146650816509066
"668","C18","EST",0.333354686394621
"669","C19","EST",0.370278823355114
"670","C20","EST",0.331854748488315
"671","C21","EST",0.319075340249275
"672","C22","EST",0.328557452048017
"673","C23","EST",0.458957240273003
"674","C24","EST",0.701193097516144
"675","C25","EST",0.222051123221874
"676","C26","EST",0.392853237623481
"677","C27","EST",0.51967513587866
"678","C28","EST",0.521024594152302
"679","C29","EST",0.555146647658299
"680","C30","EST",0.387296189403295
"681","C31","EST",0.136340849718499
"682","C32","EST",0.118945628748122
"683","C33","EST",0.36366608941713
"684","C34","EST",0.525107220202571
"685","C35","EST",0.426012067617073
"686","C36","EST",0.472199410435799
"687","C37","EST",0.451528805287124
"688","C38","EST",0.461359736099893
"689","C39","EST",0.660007389807544
"690","C40","EST",0.706976402258019
"691","C41","EST",0.431710842634969
"692","C42","EST",0.738744935258343
"693","C43","EST",0.615484771674345
"694","C44","EST",0.446281346260524
"695","C45","EST",0.738550679925296
"696","C46","EST",0.554883330668782
"697","C47","EST",0.690852017864855
"698","C48","EST",0.741530725634465
"699","C49","EST",0.633653723559518
"700","C50","EST",0.514802932239849
"701","C01","FIN",0.336302504699658
"702","C02","FIN",0.723095096523194
"703","C03","FIN",0.600079242994669
"704","C04","FIN",0.356206488200683
"705","C05","FIN",0.209472244151228
"706","C06","FIN",0.333996641915635
"707","C07","FIN",0.212311446372
"708","C08","FIN",0.228170929156547
"709","C09","FIN",0.396058491492826
"710","C10","FIN",0.116546733876186
"711","C11","FIN",0.279787579768481
"712","C12","FIN",0.707995336550312
"713","C13","FIN",0.348534368113889
"714","C14","FIN",0.370134986799904
"715","C15","FIN",0.161634109666471
"716","C16","FIN",0.383647690291128
"717","C17","FIN",0.396228820192366
"718","C18","FIN",0.390574424702063
"719","C19","FIN",0.34176995493727
"720","C20","FIN",0.300079455116591
"721","C21","FIN",0.316902348658834
"722","C22","FIN",0.37715845792175
"723","C23","FIN",0.502185933889684
"724","C24","FIN",0.604920096515277
"725","C25","FIN",0.489012929559728
"726","C26","FIN",0.401654799960736
"727","C27","FIN",0.534858076381717
"728","C28","FIN",0.530777301507467
"729","C29","FIN",0.557022472725387
"730","C30","FIN",0.53022358422093
"731","C31","FIN",0.322609341073947
"732","C32","FIN",0.225639873708757
"733","C33","FIN",0.343607137570644
"734","C34","FIN",0.527932638482979
"735","C35","FIN",0.418797363891031
"736","C36","FIN",0.446934064325427
"737","C37","FIN",0.483709200623051
"738","C38","FIN",0.523982897123105
"739","C39","FIN",0.543899258140981
"740","C40","FIN",0.559919104856386
"741","C41","FIN",0.554283880547323
"742","C42","FIN",0.71005477508237
"743","C43","FIN",0.550263949167251
"744","C44","FIN",0.532853060834418
"745","C45","FIN",0.752768287021512
"746","C46","FIN",0.58622615984616
"747","C47","FIN",0.610146360980397
"748","C48","FIN",0.754345867654593
"749","C49","FIN",0.657422797687337
"750","C50","FIN",0.553957417106182
"751","C01","FRA",0.387611011151166
"752","C02","FRA",0.468318620611307
"753","C03","FRA",0.35236966060041
"754","C04","FRA",0.450024321572528
"755","C05","FRA",0.28349069872619
"756","C06","FRA",0.335539992235649
"757","C07","FRA",0.29421448336241
"758","C08","FRA",0.280950500404279
"759","C09","FRA",0.433131162453918
"760","C10","FRA",0.0924237698376679
"761","C11","FRA",0.292584637132713
"762","C12","FRA",0.51839442963749
"763","C13","FRA",0.387754101249013
"764","C14","FRA",0.336976527712636
"765","C15","FRA",0.168691790726651
"766","C16","FRA",0.409175879214323
"767","C17","FRA",0.472416616130686
"768","C18","FRA",0.332954671036381
"769","C19","FRA",0.419970954336918
"770","C20","FRA",0.211381248679061
"771","C21","FRA",0.249928213374814
"772","C22","FRA",0.439174574872481
"773","C23","FRA",0.327401775031376
"774","C24","FRA",0.35725518769479
"775","C25","FRA",0.403413851948819
"776","C26","FRA",0.406132477308832
"777","C27","FRA",0.567262567003262
"778","C28","FRA",0.450703133129225
"779","C29","FRA",0.596425028981024
"780","C30","FRA",0.518002486963186
"781","C31","FRA",0.157189319702224
"782","C32","FRA",0.468517345278086
