,0,USA,CHN,DEU,FRA,GBR,JPN,KOR,ITA,ESP,IND,BRA,RUS,CAN
0,34.948648793952465,15.264471886920965,3.6423448081856145,12.052395197510137,5.486108788649954,4.6764952521390954,16.249205856440977,3.173429729507323,4.453353598326785,1.840789591671983,0.16407595943607528,0.45296497142526154,0.09443227714713809,3.6393575365290975
1,34.998518282581934,15.726625492820133,3.838703600281438,11.684013061713411,5.3752634487982345,4.937873988888679,14.290632432983246,3.060124611676887,4.623391101541369,1.931352682560667,0.1816819094122613,0.4608371139145178,0.32804718691296014,3.6739986146822776
2,33.62850593415841,16.70760193567851,4.376722420390217,11.084639188265182,5.261802676080791,5.0513824474900275,13.753889081229897,3.0096624767534985,4.173582157091911,1.8507884460468322,0.19384380243710686,0.5320255606583729,0.24471193892531087,3.731467954623867
3,35.57257352922046,16.476764611286107,4.61992577676215,11.585192416580263,5.63019817262424,5.040549424540704,12.417846565551168,2.880645576980929,4.2244678338110475,1.9885355395294764,0.1741453244603085,0.5467916795881572,0.3017889968901208,3.8158194954839875
4,34.39264571979344,16.038113284952875,5.1440011085115405,11.22703558259561,5.452445548908946,4.758440155404408,12.515305591585998,3.2650132238515086,3.863448818609095,1.932806006447025,0.17208283410980277,0.47173051525072096,0.2664470438710862,4.1160276277424135
5,31.698614391872855,15.849637188163076,6.115954522498647,10.223730788887334,4.9310100190447965,4.402529582579326,13.104381866593142,3.7035226516052573,3.499503975891702,1.715554275127691,0.1810875748387874,0.5528214066559414,0.2618767497395479,4.0813757124015435
6,34.04174219483269,15.072796724760687,6.702145680443699,11.248022101347928,5.159898787298127,4.418829638438544,11.73343774228519,3.4686854905515476,3.659915983849929,1.7453531588243965,0.21463958717215717,0.5942316612267534,0.3371839006739227,3.789842750953123
7,34.52250137233596,13.42923344902317,8.221360061196329,11.54272813987409,5.092107949001547,4.149280389194869,11.493536793795291,3.847831311347236,3.6555681068896333,1.83788412179537,0.22607221240033862,0.5437460211704899,0.29087488911302917,3.5288686680092725
8,35.780975103929904,11.853208987985202,9.479194966283043,12.046084454593766,5.1169145650323085,3.6839103562020368,11.32674494582848,4.148409201965669,3.680271894913044,1.9610122710243463,0.25436163202678846,0.560313916148084,0.3030392695662804,3.138632135200481
9,35.69706276861277,11.056785743874386,10.777183312889715,11.996122777901391,4.881421754122394,3.494858725170269,11.216533191495111,4.5541158487948685,3.6393050649313876,1.9541972074118272,0.2969972620607906,0.6420121542105792,0.29897170348589946,2.912163731589573
10,34.910033866725385,10.783197338239724,12.170800730426267,11.716824670544955,4.545503127901744,3.427907300943968,10.737717089350605,4.52703238981403,3.490735462440045,1.902581814880859,0.3356573465734136,0.7626785751429697,0.275294344342608,2.8574370265113243
